TOKEN_COUNT,VERB_COUNT,UPPERCASE_LETTER_COUNT,SPECIFICITY_OCCURRENCE,nlr-no-var,range,NON_ALPHA_SPACE_COUNT,SUPPORT_NUMBER_OF_PAIRS_LEARNED_FROM,maxlearnedfrom,generalized,LEVENSHTEIN,pos,NNP_COUNT,nlr-var,TF_IDF_IDF,GOOD_PLACE_DOMAIN,CHARACTER_COUNT,TF_IDF_TFIDF,nlr-gen,TYPICITY_SENTENCES,TYPICITY_CORRECT_DOMAIN_NUMBER,DIGIT_COUNT,SPECIFICITY,boa-score,POS_REGEX_2,POS_REGEX_1,SINGLE_NOUN,learnedfrom,uri,SUPPORT_NUMBER_OF_MAX_PAIRS_LEARNED_FROM,TOTAL_OCCURRENCE,TYPICITY_CORRECT_RANGE_NUMBER,REVERB,TF_IDF_TF,GOOD_PLACE_RANGE,domain,POS_REGEX_3,WORDNET_DISTANCE,AVERAGE_TOKEN_LENGHT,TYPICITY,POSSESSIVE
6.0,1.0,3.0,11.0,"South , and the MP is",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,11,is,0.0,"NNP , CC DT NNP VBZ",2.0,"?D? South , and the MP is ?R?",1.791759469228055,0.0,21.0,28.728904167607734,"?D? _NE_ , and the _NE_ _BE_ ?R?",1.6094379124341003,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,3.5849625007211565,2.4849066497880004,0.0,0.5236062400890548,16.03390670511429,0.0,http://dbpedia.org/ontology/Person,0.0,0.26760315205129437,2.6666666666666665,0.20117973905426254,0.0
4.0,1.0,2.0,1.0,Democratic Party led by,http://dbpedia.org/ontology/PopulatedPlace,0.0,1.0,1,led by,0.5,NNP NNP VBD IN,2.0,?D? Democratic Party led by ?R?,2.4849066497880004,0.0,23.0,108.50647891955401,?D? _NE_ led by ?R?,3.6109179126442243,0.3333333333333333,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,3.6109179126442243,0.1388888888888889,0.2207391726675108,43.66621938446309,0.0,http://dbpedia.org/ontology/Person,0.0,0.6147095720066829,5.0,0.8525778404854418,0.0
4.0,1.0,2.0,2.0,Labor Party led by,http://dbpedia.org/ontology/PopulatedPlace,0.0,1.0,2,led by,0.5,NNP NNP VBD IN,2.0,?D? Labor Party led by ?R?,2.4849066497880004,0.0,18.0,111.87747949396667,?D? _NE_ led by ?R?,4.553876891600541,0.3191489361702128,0.0,2.321928094887362,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.5849625007211563,5.093750200806762,0.09574468085106383,0.5328297249720723,45.02280981199495,0.0,http://dbpedia.org/ontology/Person,0.0,0.6147095720066829,3.75,0.9446872275128781,0.0
6.0,1.0,0.0,1.0,"Central parliamentary constituency , represented by",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,1,,0.307692289352417,"NNP JJ NN , VBN IN",1.0,"?D? Central parliamentary constituency , represented by ?R?",5.375278407684165,0.0,51.0,100.57076518533454,"?D? _NE_ parliamentary constituency , represented by ?R?",0.6931471805599453,0.0,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,0.6931471805599453,0.0,0.0,18.709870923441805,0.0,http://dbpedia.org/ontology/Person,0.0,0.39574607215701685,7.666666666666667,0.0,0.0
6.0,1.0,0.0,2.0,"East parliamentary constituency , represented by",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,2,,0.307692289352417,"NNP JJ NN , VBN IN",1.0,"?D? East parliamentary constituency , represented by ?R?",5.375278407684165,0.0,48.0,121.0175049336813,"?D? _NE_ parliamentary constituency , represented by ?R?",1.0986122886681098,0.5,0.0,2.321928094887362,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.5849625007211563,1.0986122886681098,0.0,0.0,22.513718500735173,0.0,http://dbpedia.org/ontology/Person,0.0,0.26760315205129437,7.166666666666667,0.27465307216702745,0.0
1.0,0.0,0.0,6.0,chairman,http://dbpedia.org/ontology/PopulatedPlace,0.0,2.0,3,,0.25,NN,0.0,?D? chairman ?R?,1.0986122886681098,0.0,8.0,6.499477950454204,?D? chairman ?R?,4.584967478670572,0.26804123711340205,0.0,0.7369655941662062,0.0,0.0,0.0,1.0,3,http://dbpedia.org/ontology/leaderName,2.0,11.7170818963717,0.010309278350515464,0.0,5.916079783099616,0.0,http://dbpedia.org/ontology/Person,0.0,0.7557379040983334,8.0,0.6381140305366261,0.0
7.0,1.0,3.0,8.0,constituency and the current MP is Conservative,http://dbpedia.org/ontology/PopulatedPlace,0.0,1.5849625007211563,7,is,0.25,NN CC DT JJ NNP VBZ JJ,1.0,?D? constituency and the current MP is Conservative ?R?,4.68213122712422,0.0,47.0,82.24700651103284,?D? constituency and the current _NE_ _BE_ _NE_ ?R?,2.0794415416798357,0.2857142857142857,0.0,0.32192809488736235,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/leaderName,3.0,2.3978952727983707,0.0,0.5050148172280633,17.56614723537965,0.0,http://dbpedia.org/ontology/Person,0.0,0.6269484585293468,5.857142857142857,0.29706307738283366,0.0
2.0,0.0,0.0,4.0,"counterpart ,",http://dbpedia.org/ontology/PopulatedPlace,1.0,2.321928094887362,1,,0.1818181872367859,"NN ,",0.0,"?D? counterpart , ?R?",1.3862943611198906,0.0,13.0,4.1588830833596715,?D? counterpart ?R?,4.61512051684126,0.08,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,4,http://dbpedia.org/ontology/leaderName,1.0,8.007700012884026,0.08,0.0,3.0,0.0,http://dbpedia.org/ontology/Person,0.0,0.37504129180919943,6.0,0.3692096413473008,0.0
1.0,0.0,0.0,6.0,counterpart,http://dbpedia.org/ontology/PopulatedPlace,0.0,2.321928094887362,3,,0.1818181872367859,NN,0.0,?D? counterpart ?R?,1.3862943611198906,0.0,11.0,4.1588830833596715,?D? counterpart ?R?,4.51085950651685,0.07777777777777778,0.0,0.7369655941662062,0.0,0.0,0.0,1.0,4,http://dbpedia.org/ontology/leaderName,2.0,9.484481173861296,0.13333333333333333,0.0,3.0,0.0,http://dbpedia.org/ontology/Person,0.0,0.37504129180919943,11.0,0.47614628124344527,0.0
1.0,0.0,0.0,4.0,dictator,http://dbpedia.org/ontology/PopulatedPlace,0.0,1.5849625007211563,3,,0.25,NN,0.0,?D? dictator ?R?,1.0986122886681098,0.0,8.0,5.916208233620997,?D? dictator ?R?,4.59511985013459,0.1836734693877551,0.0,1.3219280948873624,0.0,0.0,0.0,1.0,2,http://dbpedia.org/ontology/leaderName,2.0,8.745761999375512,0.05102040816326531,0.0,5.385164807134504,0.0,http://dbpedia.org/ontology/Person,0.0,0.5391839125367627,8.0,0.5392232477198754,0.0
4.0,1.0,1.0,1.0,"government , including President",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,1,,0.3333333134651184,"NN , VBG NNP",1.0,"?D? government , including President ?R?",2.890371757896165,0.0,32.0,151.46683444940564,"?D? government , including _NE_ ?R?",2.3978952727983707,0.2,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,2.3978952727983707,0.1,0.0,52.403928330539344,0.0,http://dbpedia.org/ontology/Person,0.0,0.7557379040983334,7.25,0.3596842909197557,0.0
5.0,1.0,2.0,2.0,"government , including Vice President",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,2,,0.3333333134651184,"NN , VBG NNP NNP",2.0,"?D? government , including Vice President ?R?",3.5835189384561104,0.0,37.0,226.38614976813216,"?D? government , including _NE_ ?R?",0.6931471805599453,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.5849625007211563,1.0986122886681098,0.0,0.0,63.17425794480836,0.0,http://dbpedia.org/ontology/Person,0.0,0.7557379040983334,6.6,0.0,0.0
2.0,0.0,0.0,2.0,"governor ,",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.5849625007211563,1,,0.25,"NN ,",0.0,"?D? governor , ?R?",1.0986122886681098,0.0,10.0,11.417113810756153,?D? governor ?R?,4.59511985013459,0.16326530612244897,0.0,2.321928094887362,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/leaderName,1.0,9.42294862137501,0.07142857142857142,0.0,10.392304845413264,0.0,http://dbpedia.org/ontology/Person,0.0,0.8207012113635128,4.5,0.5392232477198753,0.0
1.0,0.0,0.0,9.0,governor,http://dbpedia.org/ontology/PopulatedPlace,0.0,3.1699250014423126,2,,0.25,NN,0.0,?D? governor ?R?,1.0986122886681098,0.0,8.0,11.417113810756153,?D? governor ?R?,4.564348191467836,0.24210526315789474,0.0,0.15200309344505006,0.0,0.0,0.0,1.0,8,http://dbpedia.org/ontology/leaderName,1.5849625007211563,12.048149023767081,0.1368421052631579,0.0,10.392304845413264,0.0,http://dbpedia.org/ontology/Person,0.0,0.8207012113635128,8.0,0.8648238678570637,0.0
2.0,1.0,0.0,8.0,headed by,http://dbpedia.org/ontology/PopulatedPlace,0.0,2.0,4,headed by,0.6666666269302368,VBN IN,0.0,?D? headed by ?R?,1.0986122886681098,0.0,9.0,7.998018187217809,?D? headed by ?R?,4.584967478670572,0.0,0.0,0.32192809488736235,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/leaderName,2.321928094887362,10.22208672762263,0.05154639175257732,0.5292472901322219,7.280109889280518,0.0,http://dbpedia.org/ontology/Person,0.0,0.20575199586173365,4.0,0.11816926491419,0.0
2.0,0.0,0.0,1.0,"leader ,",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,1,,1.0,"NN ,",0.0,"?D? leader , ?R?",1.0986122886681098,0.0,8.0,16.405780025991017,?D? leader ?R?,4.61512051684126,0.28,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,9.879553402240496,0.09,0.0,14.933184523068078,0.0,http://dbpedia.org/ontology/Person,0.0,1.0,3.5,0.853797295615633,0.0
1.0,0.0,0.0,34.0,leader,http://dbpedia.org/ontology/PopulatedPlace,0.0,3.3219280948873626,15,,1.0,NN,0.0,?D? leader ?R?,1.0986122886681098,0.0,6.0,16.405780025991017,?D? leader ?R?,4.543294782270004,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,1.0,9,http://dbpedia.org/ontology/leaderName,4.0,12.122517108423018,0.043010752688172046,0.0,14.933184523068078,0.0,http://dbpedia.org/ontology/Person,0.0,1.0,6.0,0.6106579008427424,0.0
1.0,0.0,0.0,71.0,mayor,http://dbpedia.org/ontology/PopulatedPlace,0.0,5.20945336562895,6,,0.3333333134651184,NN,0.0,?D? mayor ?R?,1.0986122886681098,0.0,5.0,8.788898309344878,?D? mayor ?R?,4.605170185988092,0.35353535353535354,0.0,0.0,0.0,0.0,0.0,1.0,36,http://dbpedia.org/ontology/leaderName,2.807354922057604,11.599378352700427,0.04040404040404041,0.0,8.0,0.0,http://dbpedia.org/ontology/Person,0.0,0.7684831175046525,5.0,0.9070789760279574,0.0
2.0,0.0,0.0,5.0,"president ,",http://dbpedia.org/ontology/PopulatedPlace,1.0,2.584962500721156,1,,0.3333333134651184,"NN ,",0.0,"?D? president , ?R?",1.0986122886681098,0.0,11.0,18.383299731754445,?D? president ?R?,4.59511985013459,0.08163265306122448,0.0,1.0,0.0,0.0,0.0,0.0,5,http://dbpedia.org/ontology/leaderName,1.0,10.271977424519397,0.061224489795918366,0.0,16.73320053068151,0.0,http://dbpedia.org/ontology/Person,0.0,0.7557379040983334,5.0,0.32822284643818495,0.0
1.0,0.0,0.0,67.0,president,http://dbpedia.org/ontology/PopulatedPlace,0.0,4.857980995127573,8,,0.3333333134651184,NN,0.0,?D? president ?R?,1.0986122886681098,0.0,9.0,18.383299731754445,?D? president ?R?,4.605170185988092,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,1.0,28,http://dbpedia.org/ontology/leaderName,3.1699250014423126,13.045166948566688,0.050505050505050504,0.0,16.73320053068151,0.0,http://dbpedia.org/ontology/Person,0.0,0.7557379040983334,9.0,0.6744946232002761,0.0
2.0,0.0,0.0,1.0,president and,http://dbpedia.org/ontology/PopulatedPlace,0.0,1.0,1,,0.3333333134651184,NN CC,0.0,?D? president and ?R?,1.0986122886681098,0.0,13.0,18.383299731754445,?D? president ?R?,4.61512051684126,0.16,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,10.176829799383084,0.03,0.0,16.73320053068151,0.0,http://dbpedia.org/ontology/Person,0.0,0.7557379040983334,6.0,0.4384364490999197,0.0
2.0,0.0,0.0,15.0,prime minister,http://dbpedia.org/ontology/PopulatedPlace,0.0,3.0,4,,0.3999999761581421,JJ NN,0.0,?D? prime minister ?R?,2.1972245773362196,0.0,14.0,27.977448310358437,?D? prime minister ?R?,4.532599493153256,0.11956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,7,http://dbpedia.org/ontology/leaderName,2.321928094887362,11.384591968418661,0.07608695652173914,0.0,12.73308545650649,0.0,http://dbpedia.org/ontology/Person,0.0,0.20575199586173365,6.5,0.4434064721562968,0.0
1.0,0.0,0.0,61.0,under,http://dbpedia.org/ontology/PopulatedPlace,0.0,3.9068905956085187,2,,0.5,IN,0.0,?D? under ?R?,0.6931471805599453,0.0,5.0,24.876162926115505,?D? under ?R?,4.605170185988092,0.13131313131313133,0.0,0.0,0.0,0.0,0.0,0.0,14,http://dbpedia.org/ontology/leaderName,1.5849625007211563,13.945181759629262,0.1111111111111111,0.0,35.888716889852724,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,5.0,0.5582024467864354,0.0
2.0,0.0,0.0,4.0,under the,http://dbpedia.org/ontology/PopulatedPlace,0.0,1.0,2,,0.5,IN DT,0.0,?D? under the ?R?,0.6931471805599453,0.0,9.0,24.876162926115505,?D? under ?R?,4.584967478670572,0.020618556701030927,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.5849625007211563,13.197838129374542,0.07216494845360824,0.0,35.888716889852724,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,4.0,0.21270467684554198,0.0
5.0,1.0,4.0,4.0,", Jamaica -RRB- is a",http://dbpedia.org/ontology/PopulatedPlace,3.0,1.5849625007211563,3,is,0.2857142686843872,", NNP -RRB- VBZ DT",1.0,"?R? , Jamaica -RRB- is a ?D?",1.0986122886681098,0.0,20.0,2.906654903095322,"?R? , _NE_ -RRB- _BE_ a ?D?",4.61512051684126,0.0,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/leaderName,2.0,5.6240175061873385,0.65,0.5001009202486049,2.6457513110645907,0.0,http://dbpedia.org/ontology/Person,0.0,0.3470741199893105,3.2,1.4999141679734094,0.0
2.0,0.0,0.0,6.0,", former",http://dbpedia.org/ontology/PopulatedPlace,1.0,2.584962500721156,2,,0.3333333134651184,", JJ",0.0,"?R? , former ?D?",0.6931471805599453,0.0,8.0,21.532235332892505,"?R? , former ?D?",4.59511985013459,0.1326530612244898,0.0,0.7369655941662062,0.0,0.0,0.0,0.0,5,http://dbpedia.org/ontology/leaderName,1.5849625007211563,10.297082488073805,0.061224489795918366,0.0,31.064449134018133,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,3.5,0.4454452915946796,0.0
4.0,0.0,2.0,1.0,", former Chief Rabbi",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,1,,0.3333333134651184,", JJ NNP NNP",2.0,"?R? , former Chief Rabbi ?D?",2.8903717578961645,0.0,20.0,138.23310580364196,"?R? , former _NE_ ?D?",2.5649493574615367,0.75,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,2.5649493574615367,0.25,0.0,47.82537243730152,0.0,http://dbpedia.org/ontology/Person,0.0,0.7684831175046525,4.25,1.2824746787307684,0.0
3.0,0.0,1.0,1.0,", former President",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,1,,0.3333333134651184,", JJ NNP",1.0,"?R? , former President ?D?",1.3862943611198906,0.0,18.0,75.69396466803295,"?R? , former _NE_ ?D?",4.61512051684126,0.29,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,7.45182223652793,0.04,0.0,54.601653725897776,0.0,http://dbpedia.org/ontology/Person,0.0,0.7557379040983334,5.333333333333333,0.7614948852788077,0.0
4.0,0.0,2.0,4.0,", former Prime Minister",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,2,,0.3999999761581421,", JJ NNP NNP",2.0,"?R? , former Prime Minister ?D?",2.0794415416798357,0.0,23.0,143.52730278937796,"?R? , former _NE_ ?D?",4.59511985013459,0.336734693877551,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.5849625007211563,6.206575926724928,0.08163265306122448,0.0,69.0220426554681,0.0,http://dbpedia.org/ontology/Person,0.0,0.20575199586173365,5.0,0.961224050283256,0.0
3.0,0.0,1.0,1.0,", former Speaker",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,1,,0.5714285373687744,", JJ NNP",1.0,"?R? , former Speaker ?D?",1.791759469228055,0.0,16.0,64.25299743694822,"?R? , former _NE_ ?D?",4.465908118654584,0.7093023255813954,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,4.48863636973214,0.3488372093023256,0.0,35.860280657330854,0.0,http://dbpedia.org/ontology/Person,0.0,0.4544218267639185,4.666666666666667,2.3627769697532974,0.0
4.0,0.0,2.0,1.0,", former Vice President",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,1,,0.3333333134651184,", JJ NNP NNP",2.0,"?R? , former Vice President ?D?",2.0794415416798357,0.0,23.0,135.93721781954494,"?R? , former _NE_ ?D?",4.605170185988092,0.5252525252525253,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,5.214935757608986,0.1414141414141414,0.0,65.37198334016678,0.0,http://dbpedia.org/ontology/Person,0.0,0.7557379040983334,5.0,1.5350567286626975,0.0
3.0,0.0,0.0,2.0,", head of",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,2,,0.5,", NN IN",0.0,"?R? , head of ?D?",1.0986122886681098,0.0,9.0,12.331892355286977,"?R? , head of ?D?",4.61512051684126,0.1,0.0,2.321928094887362,0.0,0.0,1.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.5849625007211563,8.774312958285378,0.1,0.0,11.224972160321824,0.0,http://dbpedia.org/ontology/Person,0.0,0.20575199586173365,2.3333333333333335,0.461512051684126,0.0
4.0,0.0,0.0,1.0,", head of the",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.0,1,,0.5,", NN IN DT",0.0,"?R? , head of the ?D?",1.0986122886681098,0.0,13.0,12.331892355286977,"?R? , head of ?D?",4.61512051684126,0.2,0.0,3.3219280948873626,0.0,0.0,1.0,0.0,1,http://dbpedia.org/ontology/leaderName,1.0,8.323122887587735,0.12,0.0,11.224972160321824,0.0,http://dbpedia.org/ontology/Person,0.0,0.20575199586173365,2.5,0.7384192826946016,0.0
2.0,0.0,0.0,3.0,", leader",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.5849625007211563,2,,1.0,", NN",0.0,"?R? , leader ?D?",1.0986122886681098,0.0,8.0,16.405780025991017,"?R? , leader ?D?",4.584967478670572,0.1134020618556701,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/leaderName,1.5849625007211563,8.433159195806228,0.18556701030927836,0.0,14.933184523068078,0.0,http://dbpedia.org/ontology/Person,0.0,1.0,3.5,0.685381736502302,0.0
2.0,0.0,0.0,18.0,", president",http://dbpedia.org/ontology/PopulatedPlace,1.0,3.5849625007211565,2,,0.3333333134651184,", NN",0.0,"?R? , president ?D?",1.0986122886681098,0.0,11.0,18.383299731754445,"?R? , president ?D?",4.605170185988092,0.47474747474747475,0.0,0.0,0.0,0.0,0.0,0.0,11,http://dbpedia.org/ontology/leaderName,1.5849625007211563,10.26252470426388,0.020202020202020204,0.0,16.73320053068151,0.0,http://dbpedia.org/ontology/Person,0.0,0.7557379040983334,5.0,1.139663328855639,0.0
2.0,0.0,0.0,5.0,", ruler",http://dbpedia.org/ontology/PopulatedPlace,1.0,1.5849625007211563,4,,0.3333333134651184,", NN",0.0,"?R? , ruler ?D?",1.0986122886681098,0.0,7.0,7.287369503171472,"?R? , ruler ?D?",4.59511985013459,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/leaderName,2.321928094887362,6.905753276311464,0.3673469387755102,0.0,6.6332495807108,0.0,http://dbpedia.org/ontology/Person,0.0,0.4463444129365388,3.0,1.1722244515649465,0.0
